지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
106,동해,2023-03-16 23:00,4.3,,1.1,59,,,,7
106,동해,2023-03-17 00:00,4.2,,1.7,60,,,,7
106,동해,2023-03-17 01:00,4.4,,1.5,61,,,,5
106,동해,2023-03-17 02:00,3.9,,1.7,61,,,,7
106,동해,2023-03-17 03:00,3.7,,1.7,50,,,,7
106,동해,2023-03-17 04:00,2.8,,1.7,46,,,,3
106,동해,2023-03-17 05:00,3.2,,2.5,41,,,,5
106,동해,2023-03-17 06:00,2.3,,1.7,46,,,,5
106,동해,2023-03-17 07:00,2.2,,1.6,49,0,,,6
106,동해,2023-03-17 08:00,5.1,,1.4,44,.4,,,6
106,동해,2023-03-17 09:00,8.1,,1.3,35,1,,,6
106,동해,2023-03-17 10:00,9,,2.2,42,1,,,7
106,동해,2023-03-17 11:00,9.8,,2.5,42,1,,,7
106,동해,2023-03-17 12:00,10.1,,2.2,45,1,,,7
106,동해,2023-03-17 13:00,10.2,,2.5,46,1,,,7
106,동해,2023-03-17 14:00,10.3,,1.9,44,1,,,8
106,동해,2023-03-17 15:00,9.9,,1.3,47,.3,,,7
106,동해,2023-03-17 16:00,10,,2.1,49,.3,,,9
106,동해,2023-03-17 17:00,9,,1.8,55,.3,,,9
106,동해,2023-03-17 18:00,8.9,,3,59,0,,,10
106,동해,2023-03-17 19:00,8.7,,2.2,63,0,,,10
106,동해,2023-03-17 20:00,8.6,,.9,63,,,,10
106,동해,2023-03-17 21:00,8,,1.1,65,,,,6
106,동해,2023-03-17 22:00,7.8,,1.3,66,,,,6
106,동해,2023-03-17 23:00,7.2,,.9,70,,,,5
106,동해,2023-03-18 00:00,6.5,,1.1,70,,,,6
106,동해,2023-03-18 01:00,6.5,,1.7,71,,,,7
106,동해,2023-03-18 02:00,6,,1.1,74,,,,9
106,동해,2023-03-18 03:00,5.9,,.5,74,,,,8
106,동해,2023-03-18 04:00,6.8,,1.1,70,,,,7
106,동해,2023-03-18 05:00,5.9,,1.3,73,,,,6
106,동해,2023-03-18 06:00,6.3,,.9,70,,,,6
106,동해,2023-03-18 07:00,5,,1.1,75,0,,,4
106,동해,2023-03-18 08:00,7.5,,.9,66,.7,,,3
106,동해,2023-03-18 09:00,11.2,,1.1,50,1,,,5
106,동해,2023-03-18 10:00,11.6,,2.2,60,1,,,3
106,동해,2023-03-18 11:00,11.3,,3.2,58,1,,,3
106,동해,2023-03-18 12:00,12.1,,2.8,55,1,,,3
106,동해,2023-03-18 13:00,12.6,,2.3,53,1,,,3
106,동해,2023-03-18 14:00,11.8,,2.6,51,1,,,5
106,동해,2023-03-18 15:00,12.4,,1.7,51,1,,,5
106,동해,2023-03-18 16:00,12,,1.4,52,1,,,0
106,동해,2023-03-18 17:00,11.5,,1.1,55,1,,,6
106,동해,2023-03-18 18:00,10.8,,1.5,62,.8,,,2
106,동해,2023-03-18 19:00,10.1,,1.3,62,0,,,0
106,동해,2023-03-18 20:00,9.8,,1,63,,,,0
106,동해,2023-03-18 21:00,7.9,,1,70,,,,0
106,동해,2023-03-18 22:00,6.6,,2,77,,,,2
106,동해,2023-03-18 23:00,6.5,,2.1,78,,,,0
106,동해,2023-03-19 00:00,5.9,,1.5,79,,,,0
106,동해,2023-03-19 01:00,5.9,,1.5,70,,,,0
106,동해,2023-03-19 02:00,6.6,,1.2,56,,,,2
106,동해,2023-03-19 03:00,6.3,,1.8,55,,,,0
106,동해,2023-03-19 04:00,6.9,,1.8,49,,,,0
106,동해,2023-03-19 05:00,6.9,,1.7,49,,,,0
106,동해,2023-03-19 06:00,7,,1.8,47,,,,0
106,동해,2023-03-19 07:00,7.4,,2.3,47,0,,,0
106,동해,2023-03-19 08:00,10,,1.5,43,.8,,,0
106,동해,2023-03-19 09:00,12.7,,1.7,34,1,,,0
106,동해,2023-03-19 10:00,14.6,,1.7,20,1,,,0
106,동해,2023-03-19 11:00,15.7,,1.5,24,1,,,0
106,동해,2023-03-19 12:00,15,,2.1,26,1,,,1
106,동해,2023-03-19 13:00,15.2,,2.6,26,1,,,1
106,동해,2023-03-19 14:00,14.8,,2.9,33,1,,,0
106,동해,2023-03-19 15:00,14.1,,3.5,45,1,,,0
106,동해,2023-03-19 16:00,13.6,,3.3,52,1,,,0
106,동해,2023-03-19 17:00,13.1,,3.6,56,1,,,3
106,동해,2023-03-19 18:00,12.5,,2.6,63,.9,,,2
106,동해,2023-03-19 19:00,10.6,,1.4,69,0,,,0
106,동해,2023-03-19 20:00,10.6,,1.3,62,,,,0
106,동해,2023-03-19 21:00,9,,1.8,65,,,,0
106,동해,2023-03-19 22:00,8.5,,1.1,62,,,,0
106,동해,2023-03-19 23:00,9.1,,2.1,51,,,,0
106,동해,2023-03-20 00:00,8,,2.6,47,,,,0
106,동해,2023-03-20 01:00,8.3,,1.7,40,,,,0
106,동해,2023-03-20 02:00,8.5,,2.3,40,,,,0
106,동해,2023-03-20 03:00,7.1,,1.8,42,,,,0
106,동해,2023-03-20 04:00,8.9,,1.8,38,,,,5
106,동해,2023-03-20 05:00,8.6,,1,35,,,,6
106,동해,2023-03-20 06:00,9.5,,1.1,34,,,,5
106,동해,2023-03-20 07:00,8.9,,1.2,32,0,,,5
106,동해,2023-03-20 08:00,9.9,,1.1,40,.8,,,5
106,동해,2023-03-20 09:00,13.8,,.9,28,1,,,7
106,동해,2023-03-20 10:00,15,,1.5,40,1,,,6
106,동해,2023-03-20 11:00,14.5,,1.8,46,1,,,6
106,동해,2023-03-20 12:00,15.7,,1.5,44,1,,,5
106,동해,2023-03-20 13:00,15.8,,1.8,51,.7,,,7
106,동해,2023-03-20 14:00,14.7,,1.8,57,1,,,7
106,동해,2023-03-20 15:00,15.3,,3.5,49,1,,,6
106,동해,2023-03-20 16:00,14.8,,3.5,58,1,,,6
106,동해,2023-03-20 17:00,15.5,,2.4,52,1,,,1
106,동해,2023-03-20 18:00,14.6,,.9,58,.9,,,0
106,동해,2023-03-20 19:00,12.7,,1.5,71,0,,,0
106,동해,2023-03-20 20:00,13.2,,1,62,,,,0
106,동해,2023-03-20 21:00,12.1,,.8,52,,,,3
106,동해,2023-03-20 22:00,12.5,,1.9,26,,,,3
106,동해,2023-03-20 23:00,10.5,,1.8,36,,,,6
106,동해,2023-03-21 00:00,11.1,,1.5,34,,,,6
106,동해,2023-03-21 01:00,12.4,,1.2,29,,,,6
106,동해,2023-03-21 02:00,12.9,,1.5,27,,,,6
106,동해,2023-03-21 03:00,13.4,,1,28,,,,10
106,동해,2023-03-21 04:00,12.6,,.6,30,,,,9
106,동해,2023-03-21 05:00,12.9,,0,28,,,,7
106,동해,2023-03-21 06:00,12.7,,.8,29,,,,5
106,동해,2023-03-21 07:00,10.8,,1.8,39,0,,,0
106,동해,2023-03-21 08:00,12.6,,.3,38,.8,,,0
106,동해,2023-03-21 09:00,16.4,,1.1,25,1,,,0
106,동해,2023-03-21 10:00,15.6,,2.2,36,1,,,0
106,동해,2023-03-21 11:00,16.8,,1.8,42,1,,,0
106,동해,2023-03-21 12:00,16.2,,2.8,40,1,,,0
106,동해,2023-03-21 13:00,16.3,,3.5,52,1,,,0
106,동해,2023-03-21 14:00,16.2,,3.1,55,1,,,0
106,동해,2023-03-21 15:00,16.3,,2.8,49,1,,,0
106,동해,2023-03-21 16:00,15.3,,3.2,62,1,,,0
106,동해,2023-03-21 17:00,14.6,,3.2,60,1,,,0
106,동해,2023-03-21 18:00,13.9,,3,67,.9,,,0
106,동해,2023-03-21 19:00,12.5,,1.1,72,0,,,0
106,동해,2023-03-21 20:00,12.3,,1,69,,,,0
106,동해,2023-03-21 21:00,11.8,,1.7,64,,,,0
106,동해,2023-03-21 22:00,10.4,,.9,63,,,,0
106,동해,2023-03-21 23:00,9.9,,1.4,62,,,,0
106,동해,2023-03-22 00:00,9.9,,1.4,62,,,,0
106,동해,2023-03-22 01:00,9.1,,1.5,64,,,,0
106,동해,2023-03-22 02:00,8.7,,.9,63,,,,0
106,동해,2023-03-22 03:00,7.7,,.8,67,,,,0
106,동해,2023-03-22 04:00,9,,2.1,57,,,,1
106,동해,2023-03-22 05:00,7.6,,1.4,61,,,,0
106,동해,2023-03-22 06:00,7.2,,1.3,62,,,,0
106,동해,2023-03-22 07:00,7.4,,1.6,61,0,,,0
106,동해,2023-03-22 08:00,11.1,,1.3,51,.9,,,0
106,동해,2023-03-22 09:00,14.4,,1,48,1,,,0
106,동해,2023-03-22 10:00,14.5,,1.6,39,1,,,0
106,동해,2023-03-22 11:00,16.8,,1.2,66,1,,,0
106,동해,2023-03-22 12:00,17.4,,2.7,70,1,,,1
106,동해,2023-03-22 13:00,17.5,,2.9,69,1,,,4
106,동해,2023-03-22 14:00,16.9,,3.4,74,1,,,6
106,동해,2023-03-22 15:00,16.2,,4.2,76,1,,,4
106,동해,2023-03-22 16:00,16.8,,2.6,74,1,,,6
106,동해,2023-03-22 17:00,16.2,,2.8,75,1,,,7
106,동해,2023-03-22 18:00,15.5,,2,81,.3,,,7
106,동해,2023-03-22 19:00,15.4,,2,82,0,,,6
106,동해,2023-03-22 20:00,14.2,,3.3,88,,,,7
106,동해,2023-03-22 21:00,13.4,,2.7,95,,,,8
106,동해,2023-03-22 22:00,13.4,,1.2,98,,,,9
106,동해,2023-03-22 23:00,14.2,,1.5,92,,,,9
106,동해,2023-03-23 00:00,13.5,0,1,97,,,,10
106,동해,2023-03-23 01:00,13.2,,.5,98,,,,9
106,동해,2023-03-23 02:00,13.2,,.6,99,,,,10
106,동해,2023-03-23 03:00,12.7,0,.7,99,,,,10
106,동해,2023-03-23 04:00,12.5,,0,99,,,,10
106,동해,2023-03-23 05:00,12.9,,.4,99,,,,10
106,동해,2023-03-23 06:00,12.6,1,1.2,99,,,,10
106,동해,2023-03-23 07:00,12.3,,0,95,0,,,10
106,동해,2023-03-23 08:00,11.9,,.9,99,0,,,10
106,동해,2023-03-23 09:00,12.3,2.7,1,99,0,,,10
106,동해,2023-03-23 10:00,12.5,,1.3,99,0,,,10
106,동해,2023-03-23 11:00,12.7,,.7,98,0,,,10
106,동해,2023-03-23 12:00,12.3,4.7,2.8,99,0,,,10
106,동해,2023-03-23 13:00,12.2,,3.2,97,0,,,10
106,동해,2023-03-23 14:00,12.7,,2,89,0,,,10
106,동해,2023-03-23 15:00,11.9,.5,3.9,92,0,,,10
106,동해,2023-03-23 16:00,12.1,,4.1,85,0,,,10
106,동해,2023-03-23 17:00,11.5,,3.9,89,0,,,10
106,동해,2023-03-23 18:00,11,,3.5,85,0,,,7
106,동해,2023-03-23 19:00,11,,1.7,82,0,,,10
106,동해,2023-03-23 20:00,10.6,,2.1,84,,,,7
106,동해,2023-03-23 21:00,9.1,,1.4,92,,,,1
106,동해,2023-03-23 22:00,9,,1.3,95,,,,0
106,동해,2023-03-23 23:00,8.6,,.1,98,,,,6
106,동해,2023-03-24 00:00,8.2,,.5,99,,,,1
106,동해,2023-03-24 01:00,8.2,,1.3,99,,,,0
106,동해,2023-03-24 02:00,7.9,,.8,99,,,,0
106,동해,2023-03-24 03:00,9.2,,1.6,99,,,,3
106,동해,2023-03-24 04:00,8.6,,1,90,,,,6
106,동해,2023-03-24 05:00,8.5,,.8,90,,,,10
106,동해,2023-03-24 06:00,10.4,,2.5,90,,,,10
106,동해,2023-03-24 07:00,10.6,,3.2,60,0,,,2
106,동해,2023-03-24 08:00,10.2,,2,63,0,,,9
106,동해,2023-03-24 09:00,10.3,,2.1,62,0,,,9
106,동해,2023-03-24 10:00,10.5,,1,62,0,,,10
106,동해,2023-03-24 11:00,10.5,,1.4,62,0,,,10
106,동해,2023-03-24 12:00,9.9,,1.9,63,0,,,10
106,동해,2023-03-24 13:00,9.7,,1.3,61,0,,,10
106,동해,2023-03-24 14:00,9.4,,1.4,64,0,,,9
106,동해,2023-03-24 15:00,9.1,,1.2,67,0,,,9
106,동해,2023-03-24 16:00,8.6,,1.5,69,0,,,9
106,동해,2023-03-24 17:00,8.3,,1.6,70,0,,,9
106,동해,2023-03-24 18:00,8,,1.1,72,0,,,10
106,동해,2023-03-24 19:00,8,,.7,74,0,,,10
106,동해,2023-03-24 20:00,7.7,,1.9,79,,,,10
106,동해,2023-03-24 21:00,7.3,0,1.1,86,,,,10
106,동해,2023-03-24 22:00,7.4,,.6,84,,,,10
106,동해,2023-03-24 23:00,7.5,,.7,84,,,,10
106,동해,2023-03-25 00:00,7.5,,1.2,86,,,,10
106,동해,2023-03-25 01:00,7.7,,.3,84,,,,9
106,동해,2023-03-25 02:00,7.8,,.9,83,,,,9
106,동해,2023-03-25 03:00,8,,.8,78,,,,9
106,동해,2023-03-25 04:00,8,,1,78,,,,9
106,동해,2023-03-25 05:00,8.4,,.7,76,,,,8
106,동해,2023-03-25 06:00,7.7,,.6,83,,,,6
106,동해,2023-03-25 07:00,7.7,,.3,85,0,,,9
106,동해,2023-03-25 08:00,7.9,,.1,84,0,,,8
106,동해,2023-03-25 09:00,8.4,,.5,78,0,,,10
106,동해,2023-03-25 10:00,8.9,,.7,75,0,,,10
106,동해,2023-03-25 11:00,9.1,,.8,77,0,,,10
106,동해,2023-03-25 12:00,9.1,,1.1,75,0,,,10
106,동해,2023-03-25 13:00,9.2,,2.1,73,0,,,10
106,동해,2023-03-25 14:00,9.1,,3,71,0,,,9
106,동해,2023-03-25 15:00,9.2,,1.6,70,0,,,9
106,동해,2023-03-25 16:00,9.5,,2.5,70,0,,,9
106,동해,2023-03-25 17:00,9.4,,2.9,70,0,,,10
106,동해,2023-03-25 18:00,9.4,,2.3,71,0,,,7
106,동해,2023-03-25 19:00,9.2,,2.1,73,0,,,6
106,동해,2023-03-25 20:00,9,,.7,75,,,,6
106,동해,2023-03-25 21:00,9,,.6,76,,,,7
106,동해,2023-03-25 22:00,8.8,,.4,79,,,,6
106,동해,2023-03-25 23:00,8.3,,.2,81,,,,7
106,동해,2023-03-26 00:00,7.9,,1.3,84,,,,7
106,동해,2023-03-26 01:00,7.9,,.3,85,,,,8
106,동해,2023-03-26 02:00,7.9,,.6,85,,,,9
106,동해,2023-03-26 03:00,8,,.5,86,,,,9
106,동해,2023-03-26 04:00,8,,.3,87,,,,7
106,동해,2023-03-26 05:00,7.9,,.7,89,,,,7
106,동해,2023-03-26 06:00,7.6,,.5,89,,,,7
106,동해,2023-03-26 07:00,8.6,,1.6,82,0,,,6
106,동해,2023-03-26 08:00,8.7,,1.9,83,0,,,9
106,동해,2023-03-26 09:00,8.7,,3.7,83,0,,,9
106,동해,2023-03-26 10:00,9,,4.7,79,0,,,10
106,동해,2023-03-26 11:00,9.4,,4.1,72,0,,,10
106,동해,2023-03-26 12:00,9.4,,4.5,71,0,,,9
106,동해,2023-03-26 13:00,9.3,,4,69,0,,,8
106,동해,2023-03-26 14:00,9.2,,4.3,65,0,,,8
106,동해,2023-03-26 15:00,9.2,,4.5,67,0,,,8
106,동해,2023-03-26 16:00,9.3,,4.1,69,0,,,8
106,동해,2023-03-26 17:00,8.7,,2.9,69,0,,,8
106,동해,2023-03-26 18:00,8.4,,2.5,67,0,,,9
106,동해,2023-03-26 19:00,8.3,,.5,69,0,,,8
106,동해,2023-03-26 20:00,8.1,,.8,70,,,,7
106,동해,2023-03-26 21:00,7.2,,1.1,74,,,,5
106,동해,2023-03-26 22:00,6.4,,2,77,,,,0
106,동해,2023-03-26 23:00,5.8,,2.3,82,,,,0
106,동해,2023-03-27 00:00,5.8,,1.9,81,,,,0
106,동해,2023-03-27 01:00,4.7,,1.7,88,,,,0
106,동해,2023-03-27 02:00,4.1,,1.9,92,,,,0
106,동해,2023-03-27 03:00,3.7,,1.4,93,,,,0
106,동해,2023-03-27 04:00,4.1,,2.4,88,,,,0
106,동해,2023-03-27 05:00,3.1,,2,79,,,,3
106,동해,2023-03-27 06:00,2.9,,1.8,74,,,,1
106,동해,2023-03-27 07:00,3.7,,1.6,71,0,,,3
106,동해,2023-03-27 08:00,6.5,,1.4,61,.9,,,2
106,동해,2023-03-27 09:00,8.9,,.9,50,.9,,,6
106,동해,2023-03-27 10:00,9.5,,1.9,54,1,,,4
106,동해,2023-03-27 11:00,10.2,,3,60,1,,,1
106,동해,2023-03-27 12:00,10.5,,4,60,1,,,2
106,동해,2023-03-27 13:00,12.5,,1.9,57,1,,,1
106,동해,2023-03-27 14:00,12,,2,59,1,,,3
106,동해,2023-03-27 15:00,12,,1.8,57,1,,,2
106,동해,2023-03-27 16:00,11.5,,2.2,54,1,,,3
106,동해,2023-03-27 17:00,11.2,,2.3,56,1,,,3
106,동해,2023-03-27 18:00,10.5,,1.8,59,.6,,,0
106,동해,2023-03-27 19:00,10,,1.2,65,0,,,4
106,동해,2023-03-27 20:00,9.3,,1.2,67,,,,0
106,동해,2023-03-27 21:00,7.5,,1.6,77,,,,0
106,동해,2023-03-27 22:00,6.9,,1.5,80,,,,3
106,동해,2023-03-27 23:00,6.2,,1.3,82,,,,0
106,동해,2023-03-28 00:00,5.9,,2.1,84,,,,0
106,동해,2023-03-28 01:00,5.6,,1.6,83,,,,0
106,동해,2023-03-28 02:00,6.1,,2.1,65,,,,0
106,동해,2023-03-28 03:00,4.7,,1.8,66,,,,0
106,동해,2023-03-28 04:00,5.2,,2.1,58,,,,0
106,동해,2023-03-28 05:00,5,,2.4,55,,,,0
106,동해,2023-03-28 06:00,4.9,,2.1,54,,,,0
106,동해,2023-03-28 07:00,5.2,,2,57,0,,,0
106,동해,2023-03-28 08:00,8.3,,1.2,51,1,,,0
106,동해,2023-03-28 09:00,11.5,,1.3,36,1,,,0
106,동해,2023-03-28 10:00,13.6,,1.9,28,1,,,0
106,동해,2023-03-28 11:00,13.5,,2.9,40,1,,,0
106,동해,2023-03-28 12:00,13.9,,3.4,43,1,,,0
106,동해,2023-03-28 13:00,14.1,,4.1,45,1,,,0
106,동해,2023-03-28 14:00,14.5,,3.8,41,1,,,2
106,동해,2023-03-28 15:00,13.9,,3.8,49,1,,,0
106,동해,2023-03-28 16:00,13.8,,3.4,49,1,,,0
106,동해,2023-03-28 17:00,13.3,,4.1,55,1,,,2
106,동해,2023-03-28 18:00,12.9,,2.7,49,.5,,,3
106,동해,2023-03-28 19:00,12.3,,.9,55,0,,,0
106,동해,2023-03-28 20:00,10.5,,1,57,,,,0
106,동해,2023-03-28 21:00,9.1,,1.2,61,,,,0
106,동해,2023-03-28 22:00,9.4,,1.4,56,,,,0
106,동해,2023-03-28 23:00,8.9,,1.7,59,,,,0
106,동해,2023-03-29 00:00,8.1,,2,61,,,,0
106,동해,2023-03-29 01:00,7.8,,1.1,63,,,,0
106,동해,2023-03-29 02:00,7.2,,1.7,65,,,,0
106,동해,2023-03-29 03:00,7.7,,2,62,,,,0
106,동해,2023-03-29 04:00,7.7,,1.8,58,,,,0
106,동해,2023-03-29 05:00,7.5,,1.9,59,,,,0
106,동해,2023-03-29 06:00,7.4,,2.1,59,,,,1
106,동해,2023-03-29 07:00,7.2,,2,61,0,,,0
106,동해,2023-03-29 08:00,10.1,,1.3,54,1,,,0
106,동해,2023-03-29 09:00,13.5,,1.5,42,1,,,1
106,동해,2023-03-29 10:00,15,,1.3,32,1,,,2
106,동해,2023-03-29 11:00,14.2,,2.2,34,1,,,4
106,동해,2023-03-29 12:00,15.8,,1.5,41,1,,,2
106,동해,2023-03-29 13:00,15.6,,1.7,51,1,,,6
106,동해,2023-03-29 14:00,15.4,,2.6,55,1,,,3
106,동해,2023-03-29 15:00,15,,2.7,61,1,,,0
106,동해,2023-03-29 16:00,14.6,,2.7,62,1,,,0
106,동해,2023-03-29 17:00,15,,1.3,57,1,,,0
106,동해,2023-03-29 18:00,13.6,,.6,65,.4,,,2
106,동해,2023-03-29 19:00,12.4,,1.1,73,0,,,0
106,동해,2023-03-29 20:00,12.1,,1.3,66,,,,0
106,동해,2023-03-29 21:00,11.2,,2.6,55,,,,0
106,동해,2023-03-29 22:00,10.4,,1.3,59,,,,0
106,동해,2023-03-29 23:00,10.8,,1.2,54,,,,0
106,동해,2023-03-30 00:00,12.8,,1.3,40,,,,0
106,동해,2023-03-30 01:00,11.4,,.8,43,,,,0
106,동해,2023-03-30 02:00,13,,.7,40,,,,0
106,동해,2023-03-30 03:00,11.6,,1.3,37,,,,0
106,동해,2023-03-30 04:00,13.1,,.4,33,,,,0
106,동해,2023-03-30 05:00,12.1,,.8,32,,,,0
106,동해,2023-03-30 06:00,11.9,,1.5,33,,,,0
106,동해,2023-03-30 07:00,12.6,,.7,31,0,,,1
106,동해,2023-03-30 08:00,16.1,,1,22,1,,,1
106,동해,2023-03-30 09:00,19,,1.1,17,1,,,0
106,동해,2023-03-30 10:00,19.9,,1.8,19,1,,,1
106,동해,2023-03-30 11:00,20.9,,1.6,14,1,,,0
106,동해,2023-03-30 12:00,23.2,,1.7,10,1,,,0
106,동해,2023-03-30 13:00,21.7,,2.3,22,1,,,1
106,동해,2023-03-30 14:00,20.6,,4.7,20,1,,,4
106,동해,2023-03-30 15:00,20.7,,5,19,1,,,5
106,동해,2023-03-30 16:00,21.3,,3.1,18,1,,,4
106,동해,2023-03-30 17:00,19.4,,2.9,29,1,,,5
106,동해,2023-03-30 18:00,17.5,,.3,43,1,,,7
106,동해,2023-03-30 19:00,17.4,,.5,42,0,,,6
106,동해,2023-03-30 20:00,19.6,,3.1,16,,,,5
106,동해,2023-03-30 21:00,18.3,,.7,17,,,,6
106,동해,2023-03-30 22:00,17.2,,1.2,19,,,,7
106,동해,2023-03-30 23:00,17.9,,.4,17,,,,7
106,동해,2023-03-31 00:00,18.1,,1.3,16,,,,6
106,동해,2023-03-31 01:00,17.6,,.5,17,,,,6
106,동해,2023-03-31 02:00,16.5,,1.1,20,,,,4
106,동해,2023-03-31 03:00,17,,.9,19,,,,0
106,동해,2023-03-31 04:00,15.1,,.6,24,,,,0
106,동해,2023-03-31 05:00,14.1,,1.5,27,,,,0
106,동해,2023-03-31 06:00,15.7,,1.9,24,,,,0
106,동해,2023-03-31 07:00,13.9,,2.3,32,0,,,1
106,동해,2023-03-31 08:00,17.5,,1.1,27,1,,,0
106,동해,2023-03-31 09:00,19.4,,2.8,26,1,,,0
106,동해,2023-03-31 10:00,16.9,,4.2,46,1,,,1
106,동해,2023-03-31 11:00,17,,6.3,51,1,,,1
106,동해,2023-03-31 12:00,17.7,,6.7,35,1,,,1
106,동해,2023-03-31 13:00,16.5,,8.2,45,1,,,0
106,동해,2023-03-31 14:00,16.2,,5.8,56,1,,,5
106,동해,2023-03-31 15:00,16.3,,5.8,65,1,,,1
106,동해,2023-03-31 16:00,15.9,,2.9,70,1,,,0
106,동해,2023-03-31 17:00,14.5,,2.1,80,1,,,0
106,동해,2023-03-31 18:00,14.1,,.6,80,.9,,,0
106,동해,2023-03-31 19:00,13.5,,.3,83,0,,,0
106,동해,2023-03-31 20:00,13.1,,.1,89,,,,0
106,동해,2023-03-31 21:00,12,,1,87,,,,0
106,동해,2023-03-31 22:00,11,,1.3,84,,,,0
106,동해,2023-03-31 23:00,10.9,,1.2,82,,,,0
